,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Volume_Log,Volume_Differencing,Volume_Differencing_10,Volumne_Percent_Change,MA_5,Volumne_MA_200,Close_EMA_50,Momentum_AwesomeOscillatorIndicator,Momentum_KAMA,Momentum_PercentagePVolumneOscillator,Momentum_ROC,Momentum_RSI,Momentum_StochRSIIndicator,Momentum_TSIIndicator,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Volume_CMF,Volume_EOM,Volume_FI,Volume_MFI,Volume_VWAP,Volatility_ATR,Volatility_BB,Volatility_DonchainChannel,Volatility_UlcerIndex,Mkt-RF,SMB,HML,RF,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,ADS_Index,ADS_Index
2018-12-03,43.150001525878906,43.66999816894531,41.834999084472656,42.5099983215332,42.17980194091797,89080400.0,1.6396713256835938,0.03964911656697012,42.67166519165039,5.840442510772359,18.305049890689116,16124000.0,-107271600.0,0.22100871205267802,18.12284705105669,0.719477765986072,-0.16780405378933894,-8.542691477607278,41.5212073676307,6.135365760785691,-13.768451148196972,42.86789515974115,1.0,-30.783958889056688,45.26025578676161,-60.0,-18.526676558252596,6.318625068664552,43.7846159203985,-4.218268462774439,24.347928456131427,-0.09761110881869378,5.778116725968996,-57975574.62357948,53.01045232838527,42.37354010212769,-0.09761110881869378,5.778116725968996,-57975574.62357948,53.01045232838527,42.37354010212769,2.94592907174138,57.93048057082897,47.48314321657116,24.668052150305417,1.13,-0.05,-0.8,0.011,2790.37,113.54,1.1356,3833.47,-0.156553,-0.156553
2018-12-04,42.060001373291016,42.11000061035156,39.125,39.27750015258789,38.972412109375,81211200.0,-3.2073898315429688,-0.0790874654648559,40.170833587646484,-6.039392166576496,18.21256372665478,-7869200.0,-88570800.0,-0.08833817540109834,18.142599370282486,0.565680210811744,-0.2240525636736339,-7.522603124730722,41.42502667629371,5.486349538335394,-22.372646334230282,37.720816616449355,0.7125270376727565,-29.852244243872068,44.99758370168932,-45.00000000000001,-41.2085734318754,-2.488126564025876,43.35536679965463,-4.073702808677098,23.990748710784626,-0.14604173251175523,-7.847404413278184,-77455525.16398636,52.042751283420735,42.02705534894743,-0.14604173251175523,-7.847404413278184,-77455525.16398636,52.042751283420735,42.02705534894743,2.967882534230971,56.67456320786896,48.22732018329763,24.963080240705235,-3.45,-0.97,-0.21,0.011,2700.06,112.93,1.1345,3901.84,-0.151293,-0.151293
2018-12-06,37.86000061035156,39.622501373291016,37.70249938964844,39.5724983215332,39.2651252746582,69230800.0,0.2927131652832031,0.007482713307304767,38.965833028157554,-3.045601370365647,18.052956408271395,-11980400.0,-99972400.0,-0.14752152412475128,18.112512930935655,0.33728664410877096,-0.21147606189117873,-6.957485479467053,41.3668792309806,3.742435024239974,-3.734111575225286,38.44716076488095,0.7530945755998442,-28.886525459923945,44.88703738369439,-45.0,-50.83383428216621,-6.76100044250488,42.995093611262114,-3.8904825384721207,23.672352288472393,-0.09603346378077222,-5.421869646944299,-68133764.74507155,48.966289347219806,41.70752805779323,-0.09603346378077222,-5.421869646944299,-68133764.74507155,48.966289347219806,41.70752805779323,2.9154885067015512,54.580867804984,48.96823570614418,25.42629162447849,-0.16,0.14,-1.05,0.011,2695.95,112.46,1.1374,3433.26,-0.145804,-0.145804
2018-12-07,39.6150016784668,39.717498779296875,36.404998779296875,36.90250015258789,36.61585235595703,68167600.0,-2.649272918701172,-0.06985545619780043,37.67499923706055,-3.368846168751416,18.037479936616826,-1063200.0,-34382000.0,-0.01535732650785493,18.147943505730776,0.31487873254884047,-0.25696557454615065,-6.624434201857625,41.325772245794695,2.2068801154930275,2.0110599332978945,34.522694952576956,0.5339065832026078,-29.18719280994168,44.903864994241516,-45.0,-63.32788875663034,-4.838749313354491,42.4148466151979,-3.9155892173046354,23.589772694949314,-0.11828033854427744,-2.9216899703049117,-78978869.73900725,45.297101348077696,41.21100217884154,-0.11828033854427744,-2.9216899703049117,-78978869.73900725,45.297101348077696,41.21100217884154,2.935339081366474,51.973563643150875,46.3799065169402,26.035253160363396,-2.36,0.2,1.32,0.011,2633.08,112.6,1.139,3380.01,-0.145572,-0.145572
2018-12-10,36.45000076293945,38.21500015258789,36.412498474121094,37.96500015258789,37.670101165771484,62947200.0,1.0542488098144531,0.028385436163934852,37.53083292643229,-0.38339177447199724,17.95780683771955,-5220400.0,21750400.0,-0.07658183653231154,18.121296332109708,0.21168009160131485,-0.2284437443212859,-6.5197873059441065,41.26547973989712,0.41658129614513806,1.8647697512422332,37.2668947042915,0.6871747381778647,-28.641292193870736,44.91985122426129,-40.0,-62.25048996770606,-5.254623031616212,41.99105171399695,-3.8058797580730683,23.523529465918973,-0.07813525621824463,-2.140474940925378,-65087415.47814942,45.481399370052976,40.761742638210784,-0.07813525621824463,-2.140474940925378,-65087415.47814942,45.481399370052976,40.761742638210784,2.87869721122149,49.160428168660644,45.86417562308061,26.42979407568926,0.1,-0.11,-1.62,0.011,2637.72,112.96,1.1368,3410.15,-0.15347,-0.15347
2018-12-11,38.88999938964844,38.97249984741211,36.25,37.04750061035156,36.759735107421875,67191200.0,-0.9103660583496094,-0.024463615818593798,37.423333485921226,-0.286840663736454,18.023052844537414,4244000.0,-14292000.0,0.06742158507447504,18.06042224388228,0.29085639289869913,-0.23972240822963897,-6.954286990446207,41.207137639845506,-0.5737648627771557,2.404806555237056,35.86890292031855,0.5724888956123708,-28.57999199177189,44.74033335859735,-35.0,-61.365873572644794,-4.463624763488767,41.52023732317358,-3.7497440511262,23.526260933311356,-0.09574210377068142,1.2054336971019097,-64759842.12235515,45.22744483846866,40.382448890294384,-0.09574210377068142,1.2054336971019097,-64759842.12235515,45.22744483846866,40.382448890294384,2.870887343031021,45.43720149634849,45.175299271188315,26.852342980993754,-0.08,-0.05,-0.4,0.011,2636.78,113.41,1.1314,3349.36,-0.157024,-0.157024
2018-12-12,37.10499954223633,38.19499969482422,36.20500183105469,37.224998474121094,36.935855865478516,65413600.0,0.17612075805664062,0.00477969145855095,37.208333333333336,-0.5761649351371467,17.996240745878936,-1777600.0,-8392400.0,-0.02645584540832724,18.014066175467672,0.254311614681338,-0.22894081466480232,-7.110948652379648,41.15239096283497,-1.5493221982544585,2.689650963092672,36.36622876938128,0.6028664579385242,-28.39426934500336,44.5747018271106,-15.0,-63.29747879158101,-1.9431240081787138,41.11116695659715,-3.64887158445827,23.544244127574338,-0.06365187220706489,-1.251092970578824,-57486450.08579993,45.58634979681875,39.97962233924942,-0.06365187220706489,-1.251092970578824,-57486450.08579993,45.58634979681875,39.97962233924942,2.8268428690679466,43.94841163812091,45.746091338610405,27.014026007216817,0.68,0.57,-0.19,0.011,2651.07,113.28,1.1362,3430.24,-0.160797,-0.160797
2018-12-13,37.6974983215332,38.345001220703125,36.86000061035156,37.22249984741211,36.93338394165039,47138400.0,-0.002471923828125,-6.692701415378366e-05,37.475833892822266,0.7163545189114551,17.66859851344524,-18275200.0,-33314000.0,-0.27937921166240665,17.945408861799834,-0.09566844245760153,-0.2220055897207961,-6.883904434652884,40.991381656421964,-4.365257547851384,-2.718068330062406,36.36195400179861,0.5982116701236189,-28.241036033254463,44.37605958495626,-15.0,-55.273773477986126,-1.1428758621215849,40.740817708103336,-3.5284571880945634,23.596183237069347,-0.0822111974539301,1.267995885010129,-52022767.34098649,44.44129046040411,39.547988781067446,-0.0822111974539301,1.267995885010129,-52022767.34098649,44.44129046040411,39.547988781067446,2.759750756132127,39.05711933709224,46.474611868591104,27.358660571211733,-0.26,-1.51,-0.19,0.011,2650.54,113.66,1.1358,3265.0,-0.164791,-0.164791
2018-12-14,36.8025016784668,37.647499084472656,36.375,36.61249923706055,36.32811737060547,47182000.0,-0.6052665710449219,-0.016523831257105215,36.8783327738444,-1.607210483409327,17.669523021888914,43600.0,-7735200.0,0.0009249359333367568,17.87551347168229,-0.08987060044003803,-0.2276444499475776,-6.699271942587458,40.81652464895231,-6.6552944125637445,-4.735574696950793,35.271878923404856,0.322745828689303,-28.388058397651132,44.245223489683816,-15.0,-69.5462949166667,1.0763771057128935,40.347644520384975,-3.442566103585861,23.64430203277144,-0.08803593395968681,-1.5946056360604006,-49809270.33685515,41.14129649379693,39.163643747740025,-0.08803593395968681,-1.5946056360604006,-49809270.33685515,41.14129649379693,39.163643747740025,2.6853881725491537,32.87511357150645,46.21720995536307,27.768173002145623,-1.89,-0.07,0.5,0.011,2599.95,113.35,1.13,3195.71,-0.169007,-0.169007
2018-12-17,36.310001373291016,37.037498474121094,35.310001373291016,35.89500045776367,35.616180419921875,66286800.0,-0.7119369506835938,-0.01979198386940295,36.080833435058594,-2.186239631463094,18.00950134031142,19104800.0,-6669600.0,0.40491712941375946,17.88696854239956,0.2817538967856956,-0.2355012468216363,-6.528117437923655,40.286783981072325,-6.154426440529406,-10.301745947798873,33.98147119524177,0.17691660069486442,-28.845475671779457,44.24644151295874,-15.0,-103.66564366923689,1.134000396728517,39.92358318108771,-3.3932773661672755,23.70528217168625,-0.1214957253085655,-2.1826037204350546,-49595120.59844001,35.85752845502567,38.49696480993611,-0.1214957253085655,-2.1826037204350546,-49595120.59844001,35.85752845502567,38.49696480993611,2.6374936189632,19.22834775027272,27.070352419480194,27.846101602527604,-2.13,-0.26,1.09,0.011,2545.94,112.96,1.1339,3496.82,-0.182908,-0.182908
2018-12-18,36.337501525878906,37.58250045776367,36.0625,36.73500061035156,36.44965362548828,56437200.0,0.8334732055664062,0.02313191490050892,36.79333368937174,1.955488445101139,17.848639073512732,-9849600.0,-32643200.0,-0.14859066963558354,17.849602512497437,0.09189266619173564,-0.21087613133836336,-6.371308562334846,39.73286261731396,-6.88560284353255,-6.621757834601747,36.892344403495876,0.32756407075363897,-28.50552745543548,44.083919892278956,40.0,-66.79454194270801,2.8701232910156236,39.61990865054141,-3.248982447286245,23.748134323581496,-0.08926850866229175,1.7472531607548023,-40356798.9593854,42.976500136967225,38.07278854499076,-0.08926850866229175,1.7472531607548023,-40356798.9593854,42.976500136967225,38.07278854499076,2.58999393801504,18.27626313750311,27.22614766756565,27.256434711234125,-0.03,0.03,-0.6,0.011,2546.16,112.54,1.1364,3667.77,-0.187836,-0.187836
2018-12-19,36.39500045776367,36.935001373291016,34.10749816894531,34.627498626708984,34.3585319519043,74536400.0,-2.0911216735839844,-0.0590815849736801,35.22333272298177,-4.3607954563172235,18.12679815463229,18099200.0,-6674800.0,0.32069627834123593,17.881389799875492,0.4405458366948982,-0.24860017817533786,-6.321580853181729,39.062397557472345,-5.196357752599991,-15.248118023466212,32.9651224196203,0.0,-29.25398538915203,44.162345831089574,40.0,-133.11361830072016,4.599998474121094,39.14444102922404,-3.2670252480286024,23.792620169856196,-0.01262231818962799,-4.936232282459436,-51473828.6635941,45.86603868184631,37.98347836002022,-0.01262231818962799,-4.936232282459436,-51473828.6635941,45.86603868184631,37.98347836002022,2.601869401331573,19.47497860954373,27.281716752639067,26.465922389544037,-1.58,-0.62,0.04,0.011,2506.96,112.15,1.1422,3682.51,-0.192898,-0.192898
2018-12-20,34.54249954223633,35.45000076293945,33.17250061035156,33.775001525878906,33.51264953613281,74958800.0,-0.8458824157714844,-0.024927405053429386,34.132500966389976,-3.1458686567116256,18.132449187228417,422400.0,5728000.0,0.005667029800205059,17.972520638348488,0.4463560602034895,-0.2593404687915488,-6.4573677175185225,38.15132389473501,-3.7741641893126383,-20.54809960138162,31.504199678848224,0.0,-30.29639218725392,44.34068484008576,-60.0,-170.72650019453323,1.542250251770021,38.63306583842927,-3.3119357552516036,23.83966904985365,-0.10122527659321837,-3.6763836927988214,-52657479.2367472,49.02231797600477,37.96995768000214,-0.10122527659321837,-3.6763836927988214,-52657479.2367472,49.02231797600477,37.96995768000214,2.585650938894389,21.75141421277133,27.818810227002704,25.912791793998203,-1.62,-0.29,0.98,0.011,2467.42,111.34,1.1432,4075.34,-0.198096,-0.198096
2018-12-21,34.04249954223633,34.375,32.1150016784668,32.39250183105469,32.140899658203125,86374000.0,-1.3717498779296875,-0.04179361388023217,32.96083450317383,-3.493001450465316,18.274197262561067,11415200.0,18206400.0,0.1522863226198925,18.088261243888955,0.6593829079756581,-0.2814955624618183,-6.6234115712782895,37.32958747890588,-1.31765721194674,-17.529115383580667,29.241006185276532,0.0,-31.846711627695097,44.623829262917816,-65.0,-194.86452724287764,2.026498413085939,38.038726409155494,-3.4196640684151305,23.840187478812815,-0.08913819015725351,-2.789870638718134,-59015055.37046147,42.540298048973455,37.72752581178923,-0.08913819015725351,-2.789870638718134,-59015055.37046147,42.540298048973455,37.72752581178923,2.5693683080263297,24.941155596403814,30.775572680590198,25.36079816755237,-2.17,-0.55,0.77,0.011,2416.62,111.14,1.1402,3839.06,-0.203431,-0.203431
2018-12-26,32.23500061035156,33.28499984741211,31.114999771118164,33.275001525878906,33.01654052734375,69510000.0,1.4933128356933594,0.046284002863098195,32.55833371480306,2.3671907899003752,18.05698118507667,23126000.0,2318800.0,0.4985770955501898,18.069030867473018,0.3347784503965334,-0.2457811927347775,-7.16794111027437,35.573018866185464,-3.3828735541075377,-9.829953557915225,34.03788896162456,0.5673142047371114,-33.2521649195292,45.094965917837484,-75.0,-146.9998374393328,0.8923751831054716,37.04487599815661,-3.4291439332875626,23.817502202766654,-0.0829374106448337,1.2175237732197395,-40834287.3265564,41.63738813712929,37.296207476857376,-0.0829374106448337,1.2175237732197395,-40834287.3265564,41.63738813712929,37.296207476857376,2.4924298510729863,29.99285560054735,33.86595475276493,24.45434972886941,5.06,-0.06,-1.02,0.011,2467.7,110.45,1.1408,3809.88,-0.232469,-0.232469
2018-12-27,32.747501373291016,33.095001220703125,31.295000076293945,32.79249954223633,32.53777313232422,63704400.0,-0.47876739501953125,-0.014606999323824255,32.39416694641113,-0.5054989917215202,17.969764191940268,-5805600.0,-1709200.0,-0.08352179542511873,18.037753342926706,0.22309252695235182,-0.24915831282879364,-7.219771822761082,35.218460084085095,-3.5447740081198122,-13.624392439252969,33.116531193492875,0.5393707690287319,-33.344967014940536,45.189363575769605,-75.0,-129.75805467930167,0.2568756103515639,36.63988776425944,-3.361481914210117,23.71676389605419,-0.05124486512870515,-0.014125390241440598,-39872688.47324248,36.58012719353671,37.001015400911605,-0.05124486512870515,-0.014125390241440598,-39872688.47324248,36.58012719353671,37.001015400911605,2.466808430998585,31.644266616065103,34.12553713840727,24.09521424622113,0.78,-0.66,-0.12,0.011,2488.83,110.78,1.1412,3589.89,-0.238823,-0.238823
2018-12-28,33.0,34.34749984741211,32.57749938964844,33.412498474121094,33.152976989746094,62872800.0,0.615203857421875,0.01873085154088283,33.44583257039388,3.194881790607962,17.95662419571237,-831600.0,15734400.0,-0.01305404336278182,18.001659768850494,0.20569988557196095,-0.22784722464888463,-6.798014685686894,35.0558588878563,-3.7356474598723834,-9.811733791333824,35.531383404803535,0.8073838030945728,-32.77629990863133,44.87191889656635,-75.0,-86.9108578280377,0.7646236419677734,36.33251735567484,-3.2207042703471203,23.498410303270592,-0.11168947051672767,3.5682739708922764,-32362806.823923722,35.183569187821206,36.68357304611399,-0.11168947051672767,3.5682739708922764,-32362806.823923722,35.183569187821206,36.68357304611399,2.4319680323368393,31.819285979573497,34.43463885279443,23.834291113905785,-0.03,0.77,0.26,0.011,2485.74,110.34,1.1445,3888.06,-0.245367,-0.245367
2018-12-31,33.849998474121094,34.1775016784668,33.064998626708984,33.375,33.115760803222656,46514000.0,-0.0372161865234375,-0.0011231899588075578,33.53916676839193,0.2786721185958019,17.655263900512338,-16358800.0,-668000.0,-0.26018882569250934,17.87244812125861,-0.10854985665963124,-0.2217330662089555,-6.184933965346396,34.9267342195916,-5.866973842148267,-10.342508077730672,35.448020834185726,0.8327487926924669,-32.32116268733752,44.57034645132326,-75.0,-74.92867009913415,1.0603750228881808,36.05084903608676,-3.076696544226543,23.287130507442942,-0.10532616082031138,0.37969311090699936,-29446749.41452799,34.35558719251789,36.45179527642656,-0.10532616082031138,0.37969311090699936,-29446749.41452799,34.35558719251789,36.45179527642656,2.365994783307888,32.02906721038574,34.71864128214273,23.5026203153304,0.9,-0.1,-0.46,0.011,2506.85,109.7,1.1456,3691.86,-0.267152,-0.267152
2019-01-02,32.65999984741211,34.619998931884766,32.51250076293945,34.05500030517578,33.79048538208008,50875200.0,0.6747245788574219,0.020169939036288387,33.729166666666664,0.5649029605396816,17.744886132923238,4361200.0,-15411600.0,0.09376101818807236,17.887869872706755,-0.02598670652737778,-0.19941233477912856,-5.312250058791214,34.896617993494125,-7.003283456885308,-8.50963679285648,38.27610605877346,1.0,-31.191134021081567,44.364469440641436,-75.0,-62.209050884101785,0.7904993057250991,35.86076820457143,-2.8745628707080684,23.23188221578061,-0.13925868843885952,-0.22783800839975543,-23347520.753536858,32.6444999290258,36.131059744037,-0.13925868843885952,-0.22783800839975543,-23347520.753536858,32.6444999290258,36.131059744037,2.353069952589759,30.35201546317853,35.04828993884456,23.312098591427457,0.23,0.59,1.11,0.01,2510.03,109.22,1.1357,3890.79,-0.286122,-0.286122
2019-01-03,33.4474983215332,33.790000915527344,31.922500610351562,31.997499465942383,31.748958587646484,70555200.0,-2.0415267944335938,-0.06231934087783042,32.570000330607094,-3.497131333093906,18.07190594013797,19680000.0,14118000.0,0.38682894612699315,17.89142499058418,0.3508961266736619,-0.24040014518652308,-4.707911659689508,34.56107605499771,-5.314078426359111,-12.60498427391345,33.49451702144013,0.5227676774940201,-31.449545034326288,44.25457780072257,-75.0,-86.88595842941712,0.5986254692077608,35.49283784851152,-2.847568602326646,23.259108503705665,-0.17364135940674985,-1.8792711337041221,-34949412.416274324,25.34032025876263,35.478302785910955,-0.17364135940674985,-1.8792711337041221,-34949412.416274324,25.34032025876263,35.478302785910955,2.342041439701482,26.834761282426584,31.150510053223,23.255883558543477,-2.45,0.36,1.2,0.01,2447.89,108.07,1.1399,3787.57,-0.296147,-0.296147
